movieId,title,tags
97832,Chasing Mavericks (2012),"['california', 'based on true story', 'mentor', 'based on true story', 'based on true story', 'biographical', 'coming-of-age', 'inspirational', 'friendship', 'coming-of-age']"
97836,Here Comes the Boom (2012),"['comedy', 'foul language', 'high school', 'inspirational', 'comedy', 'fighting', 'family', 'action', 'better than expected', 'story']"
97860,Killing Them Softly (2012),"['organized crime', 'crime', 'hit men', 'gangster', 'organized crime', 'gangster', 'gangster', 'violence', 'stylish', 'violence']"
97866,"Imposter, The (2012)","['documentary', 'storytelling', 'based on true story', 'suspense', 'identity', 'psychology', 'plot twist', 'dysfunctional family', 'story', 'investigation']"
97870,"Sessions, The (Surrogate, The) (2012)","['nudity', 'relationships', 'sexuality', 'nudity', 'sexuality', 'drama', 'touching', 'intimate', 'loneliness', 'based on true story']"
97904,Smashed (2012),"['drinking', 'relationships', 'drug addiction', 'drinking', 'depression', 'drama', 'mentor', 'heartbreaking', 'high school', 'character study']"
97908,"Babysitters, The (2007)","['teen', 'teen', 'teen', 'high school', 'sexuality', 'teen', 'coming-of-age', 'teen', 'high school', 'sexuality']"
97913,Wreck-It Ralph (2012),"['animation', 'nostalgic', 'animation', 'animation', 'visually appealing', 'animation', 'kids', 'family', 'redemption', 'story']"
97921,Silver Linings Playbook (2012),"['oscar (best actress)', 'drama', 'oscar', 'mental illness', 'romantic comedy', 'romance', 'relationships', 'depression', 'drama', 'mentor']"
97923,Flight (2012),"['drug addiction', 'drug addiction', 'drinking', 'drug addiction', 'drinking', 'dark hero', 'drugs', 'drama', 'drama', 'intense']"
97933,5 Broken Cameras (2011),"['drinking', 'greed', 'intimate', 'oscar (best supporting actress)', 'documentary', 'conspiracy', 'golden palm', 'criterion', 'factual', 'secrets']"
97936,Anna Karenina (2012),"['based on book', 'period piece', 'costume drama', 'adultery', 'cinematography', 'literature', 'visually appealing', 'adaptation', 'passionate', 'surrealism']"
97938,Life of Pi (2012),"['visually appealing', 'storytelling', 'visual', 'cinematography', 'animals', 'imdb top 250', 'based on book', 'visual', 'survival', 'based on book']"
97946,"Day, The (2011)","['post-apocalyptic', 'post-apocalyptic', 'post-apocalyptic', 'end of the world', 'survival', 'dystopia', 'gore', 'disaster', 'dystopia', 'violence']"
97950,"Man with the Iron Fists, The (2012)","['action', 'hip hop', 'action', 'visually appealing', 'violence', 'guns', 'gore', 'gratuitous violence', 'dialogue', 'betrayal']"
97957,Excision (2012),"['gore', 'gore', 'surrealism', 'dark comedy', 'teen', 'horror', 'disturbing', 'dark', 'insanity', 'obsession']"
97966,Bait (2012),"['gore', 'disaster', 'ridiculous', 'idiotic', 'gore', 'survival', 'gore', 'independent film', 'disaster', 'pointless']"
97984,Wake in Fright (1971),"['independent film', 'surrealism', 'surrealism', 'drinking', 'disturbing', 'enigmatic', 'criterion', 'surrealism', 'loneliness', 'small town']"
97988,"Bay, The (2012)","['horror', 'documentary', 'post-apocalyptic', 'disaster', 'surrealism', 'small town', 'survival', 'internet', 'horror', 'disaster']"
98013,"Details, The (2011)","['adultery', 'dark comedy', 'dark comedy', 'investigation', 'obsession', 'humor', 'surrealism', 'dark comedy', 'dark', 'intense']"
98017,"Late Quartet, A (2012)","['music', 'music', 'drama', 'relationships', 'drama', 'mentor', 'intense', 'talky', 'tragedy', 'cerebral']"
98019,Vexille (Bekushiru: 2077 Nihon sakoku) (2007),"['technology', 'animation', 'sci-fi', 'future', 'future', 'animation', 'post-apocalyptic', 'visual', 'post-apocalyptic', 'japan']"
98054,Stolen (2012),"['kidnapping', 'action', 'chase', 'action', 'chase', 'action', 'crime', 'fast-paced', 'vengeance', 'revenge']"
98056,Amour (2012),"['heartbreaking', 'oscar (best foreign language film)', 'death', 'golden palm', 'romance', 'melancholic', 'death', 'loneliness', 'emotional', 'intimate']"
98087,Cockneys vs Zombies (2012),"['gore', 'post-apocalyptic', 'gore', 'london', 'violence', 'violence', 'gore', 'gore', 'comedy', 'dark comedy']"
98122,Indie Game: The Movie (2012),"['documentary', 'internet', 'indie', 'creativity', 'technology', 'philosophy', 'storytelling', 'mentor', 'visually appealing', 'art']"
98154,Lincoln (2012),"['history', 'politics', 'oscar (best directing)', 'history', 'drama', 'biographical', 'history', 'politics', 'biopic', 'biopic']"
98175,Vamps (2012),"['comedy', 'fantasy', 'gore', 'mythology', 'silly', 'parody', 'teen', 'immortality', 'special effects', 'horror']"
98193,"Invisible War, The (2012)","['documentary', 'women', 'social commentary', 'violence', 'secrets', 'sexuality', 'forceful', 'adultery', 'heartbreaking', 'crime']"
98198,OMG Oh My God! (2012),"['god', 'bollywood', 'islam', 'adapted from play', 'thought-provoking', 'mentor', 'indians', 'drama', 'disaster', 'talky']"
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)","['based on book', 'immortality', 'supernatural', 'teen', 'teen', 'based on book', 'franchise', 'series', 'awesome soundtrack', 'romance']"
98230,10 Years (2011),"['high school', 'drama', 'independent film', 'ensemble cast', 'bittersweet', 'teen', 'happy ending', 'melancholic', 'coming-of-age', 'relationships']"
98239,Red Dawn (2012),"['remade', 'action', 'pointless', 'plot holes', 'better than expected', 'ridiculous', 'idiotic', 'teen', 'disaster', 'teen']"
98243,Rise of the Guardians (2012),"['animation', 'kids', 'animation', 'childhood', 'storytelling', 'adventure', 'whimsical', 'fairy tales', 'fantasy', 'kids']"
98279,"Fantastic Fear of Everything, A (2012)","['quirky', 'paranoia', 'comedy', 'surrealism', 'creativity', 'dark comedy', 'humor', 'comedy', 'demons', 'mentor']"
98296,Deadfall (2012),"['crime', 'chase', 'thriller', 'small town', 'murder', 'suspense', 'dysfunctional family', 'vengeance', 'corruption', 'kidnapping']"
98361,Byzantium (2012),"['immortality', 'teen', 'melancholic', 'mythology', 'gothic', 'gore', 'horror', 'nocturnal', 'stylish', 'drama']"
98373,Step Up Revolution (2012),"['hip hop', 'franchise', 'teen', 'music', 'sequel', 'mentor', 'musical', 'disaster', 'romance', 'creativity']"
98400,Imaginaerum (2012),"['music', 'music', 'visually appealing', 'fantasy', 'visual', 'fantasy', 'family drama', 'surrealism', 'storytelling', 'story']"
98491,Paperman (2012),"['animation', 'romance', 'romance', 'animation', 'romance', 'destiny', 'whimsical', 'animation', 'animation', 'story']"
98570,"Peace, Love & Misunderstanding (2011)","['relationships', 'divorce', 'romance', 'dysfunctional family', 'romantic comedy', 'honest', 'sweet', 'independent film', 'teen', 'teen']"
98585,Hitchcock (2012),"['biopic', 'biographical', 'obsession', 'suspense', 'censorship', 'based on book', 'murder', 'biopic', 'suspense', 'drama']"
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),"['japan', 'animation', 'japan', 'storytelling', 'romance', 'romance', 'sweet', 'visually appealing', 'animation', 'romance']"
98607,Redline (2009),"['animation', 'stylized', 'visual', 'future', 'surrealism', 'visually appealing', 'animation', 'stylish', 'cool', 'storytelling']"
98797,Barbara (2012),"['doctors', 'surveillance', 'small town', 'loneliness', 'hospital', 'espionage', 'relationships', 'secrets', 'foreign', 'golden palm']"
98809,"Hobbit: An Unexpected Journey, The (2012)","['fantasy', 'based on book', 'adventure', 'based on book', 'mythology', 'visually appealing', 'fantasy', 'special effects', 'story', 'fantasy']"
98836,Hyde Park on Hudson (2012),"['1930s', 'biographical', 'history', 'relationships', 'history', 'light', 'culture clash', 'period piece', 'history', 'romance']"
98838,Lay the Favorite (2012),"['based on true story', 'nudity', 'nudity', 'romantic comedy', 'based on true story', 'sexuality', 'mentor', 'lame', 'based on true story', 'disaster']"
98956,Barfi! (2012),"['bollywood', 'romance', 'romance', 'cinematography', 'oscar (best foreign language film)', 'destiny', 'touching', 'foreign', 'beautifully filmed', 'visually appealing']"
98961,Zero Dark Thirty (2012),"['oscar (best directing)', 'suspense', 'drama', 'politics', 'intense', 'islam', 'politics', 'torture', 'politics', 'propaganda']"
98963,Neighbouring Sounds (O som ao redor) (2012),"['relationships', 'existentialism', 'violence', 'golden palm', 'loneliness', 'social commentary', 'criterion', 'foreign', 'enigmatic', 'surrealism']"
98973,Chasing Ice (2012),"['photographer', 'documentary', 'visual', 'politics', 'idealism', 'photographer', 'narrated', 'politics', 'culture clash', 'social commentary']"
98975,Antiviral (2012),"['future', 'social commentary', 'future', 'surrealism', 'visually appealing', 'obsession', 'sci-fi', 'sci-fi', 'sci-fi', 'satire']"
98981,"Arrival of a Train, The (1896)","['silent', 'criterion', 'runaway', 'greed', 'independent film', 'art', 'storytelling', 'melancholic', 'unusual plot structure', 'mentor']"
99007,Warm Bodies (2013),"['post-apocalyptic', 'romance', 'post-apocalyptic', 'romance', 'based on book', 'romance', 'sweet', 'comedy', 'romantic comedy', 'post-apocalyptic']"
99030,Wrong (2012),"['surrealism', 'surrealism', 'surrealism', 'absurd', 'bizarre', 'bizarre', 'surrealism', 'art house', 'existentialism', 'cerebral']"
99047,Chained (2012),"['serial killer', 'surveillance', 'disturbing', 'suspense', 'gore', 'murder', 'suspense', 'torture', 'kidnapping', 'gore']"
99058,"Comedy, The (2012)","['surrealism', 'nudity', 'drinking', 'independent film', 'nudity', 'intimate', 'melancholic', 'indie', 'depression', 'loneliness']"
99087,Playing for Keeps (2012),"['romantic comedy', 'romantic comedy', 'romance', 'ireland', 'mentor', 'comedy', 'romance', 'disaster', 'relationships', 'women']"
99106,"Guilt Trip, The (2012)","['comedy', 'relationships', 'new jersey', 'guilt', 'family drama', 'melancholic', 'dysfunctional family', 'california', 'crude humor', 'family']"
99110,Save the Date (2012),"['relationships', 'drinking', 'nudity', 'drama', 'women', 'indie', 'chase', 'philosophy', 'plot twist', 'wedding']"
99112,Jack Reacher (2012),"['action', 'based on book', 'conspiracy', 'chase', 'investigation', 'chase', 'corruption', 'crime', 'vigilante', 'detective']"
99114,Django Unchained (2012),"['oscar (best supporting actor)', 'violence', 'gratuitous violence', 'violence', 'imdb top 250', 'vengeance', 'nudity', 'violence', 'gore', 'gunfight']"
99117,This Is 40 (2012),"['parenthood', 'comedy', 'dysfunctional family', 'relationships', 'comedy', 'family drama', 'comedy', 'drinking', 'family', 'drama']"
99143,Cirque du Soleil: Worlds Away (2012),"['surrealism', 'melancholic', 'surrealism', 'oscar (best actress)', 'oscar (best directing)', 'surrealism', 'visual', 'storytelling', 'sexuality', 'family']"
99145,"Impossible, The (Imposible, Lo) (2012)","['disaster', 'survival', 'hospital', 'family', 'disaster', 'tragedy', 'disaster', 'drama', 'based on true story', 'emotional']"
99149,"Misérables, Les (2012)","['musical', 'music', 'emotional', 'oscar (best supporting actress)', 'oscar (best directing)', 'based on book', 'visually appealing', 'revolution', 'adapted from play', 'adaptation']"
99178,Struck by Lightning (2012),"['small town', 'high school', 'teen', 'death', 'teen', 'philosophy', 'surrealism', 'dreams', 'writing', 'nudity']"
99217,Not Fade Away (2012),"['new jersey', 'music', 'chase', 'music', 'melancholic', 'surrealism', 'runaway', 'criterion', 'nostalgic', 'enigmatic']"
99220,Quartet (2012),"['music', 'adapted from play', 'music', 'british', 'ensemble cast', 'drama', 'family', 'mentor', 'melancholic', 'british']"
99305,Kumaré (2011),"['documentary', 'social commentary', 'manipulation', 'greed', 'new jersey', 'criterion', 'honest', 'sacrifice', 'intimate', 'culture clash']"
99371,Camp Rock 2: The Final Jam (2010),"['camp', 'teen', 'teen', 'musical', 'teen', 'music', 'lame', 'teen', 'idiotic', 'franchise']"
99413,Juan of the Dead (Juan de los Muertos) (2011),"['post-apocalyptic', 'dark comedy', 'gore', 'satire', 'comedy', 'guns', 'survival', 'gore', 'parody', 'philosophy']"
99415,Parental Guidance (2012),"['parenthood', 'family', 'kids', 'family', 'kids', 'family drama', 'comedy', 'disaster', 'bullying', 'mentor']"
99437,John Dies at the End (2012),"['surrealism', 'based on book', 'surrealism', 'based on book', 'based on book', 'cult', 'dark comedy', 'parallel universe', 'chase', 'adaptation']"
99468,"Central Park Five, The (2012)","['crime', 'justice', 'documentary', 'new york', 'corruption', 'investigation', 'guilt', 'violence', 'social commentary', 'violence']"
99470,"Collection, The (2012)","['serial killer', 'gore', 'sequel', 'gore', 'gore', 'horror', 'gore', 'violence', 'torture', 'gore']"
99530,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan) (2012),"['japan', 'mentor', 'action', 'japan', 'storytelling', 'vengeance', 'visually appealing', 'action', 'philosophy', 'relationships']"
99537,Extracted (2012),"['memory', 'sci-fi', 'sci-fi', 'sci-fi', 'sci-fi', 'plot twist', 'storytelling', 'technology', 'plot twist', 'mentor']"
99574,Promised Land (2012),"['small town', 'greed', 'mentor', 'manipulation', 'gunfight', 'disaster', 'corruption', 'factual', 'drama', 'politics']"
99633,"Sweeney, The (2012)","['crime', 'action', 'chase', 'detective', 'london', 'series', 'gunfight', 'vigilante', 'investigation', 'investigation']"
99636,English Vinglish (2012),"['bollywood', 'gay', 'family drama', 'indians', 'foreign', 'culture clash', 'women', 'oscar (best supporting actress)', 'relationships', 'romantic comedy']"
99721,Texas Chainsaw 3D (2013),"['remade', 'gore', 'franchise', 'sequel', 'horror', 'serial killer', 'gore', 'gore', 'family', 'gore']"
99728,Gangster Squad (2013),"['gangster', 'organized crime', 'gangster', 'action', 'organized crime', 'gangster', 'gunfight', 'violence', 'crime', 'action']"
99741,"Company You Keep, The (2012)","['based on book', 'fighting the system', 'politics', 'conspiracy', 'thriller', 'murder', 'investigation', 'chase', 'plot twist', 'runaway']"
99750,"Iceman, The (2012)","['gangster', 'based on true story', 'organized crime', 'assassination', 'based on true story', 'hit men', 'hitman', 'organized crime', 'new jersey', 'gangster']"
99764,It's Such a Beautiful Day (2012),"['existentialism', 'surrealism', 'surrealism', 'melancholic', 'death', 'narrated', 'nonlinear', 'immortality', 'storytelling', 'life']"
99787,"Haunted House, A (2013)","['parody', 'comedy', 'crude humor', 'afterlife', 'absurd', 'comedy', 'stupidity', 'comedy', 'idiotic', 'silly']"
99795,Whores' Glory (2011),"['women', 'documentary', 'criterion', 'sexuality', 'sexuality', 'disturbing', 'nudity', 'enigmatic', 'surrealism', 'intimate']"
99811,Beware of Mr. Baker (2012),"['music', 'documentary', 'criterion', 'violence', 'insanity', 'drugs', 'intimate', 'life', 'depressing', 'runaway']"
99910,"Last Stand, The (2013)","['action', 'small town', 'action', 'chase', 'chase', 'gunfight', 'fast-paced', 'guns', 'violence', 'action']"
99912,Mama (2013),"['horror', 'supernatural', 'horror', 'afterlife', 'horror', 'kids', 'gothic', 'suspense', 'eerie', 'story']"
99917,Upstream Color (2013),"['enigmatic', 'surrealism', 'melancholic', 'visually appealing', 'meditative', 'independent film', 'cerebral', 'art house', 'complex', 'art']"
99957,Broken City (2013),"['corruption', 'corruption', 'investigation', 'politics', 'plot twist', 'detective', 'detective', 'crime', 'murder', 'corruption']"
99964,Nameless Gangster (Bumchoiwaui junjaeng) (2012),"['gangster', 'organized crime', 'gangster', 'gangster', 'crime', 'hitman', 'crime gone awry', 'hit men', 'criterion', 'independent film']"
99968,Ginger & Rosa (2012),"['london', 'coming-of-age', 'coming-of-age', 'unlikely friendships', 'teen', 'teen', 'independent film', 'british', 'dysfunctional family', 'complex']"
99986,Marina Abramovic: The Artist Is Present (2012),"['art', 'documentary', 'art', 'art', 'intimate', 'relationships', 'visually appealing', 'criterion', 'vengeance', 'surrealism']"
99992,Shadow Dancer (2012),"['politics', 'ireland', 'espionage', 'suspense', 'secrets', 'betrayal', 'ireland', 'espionage', 'family drama', 'suspense']"
